"","variable","time","fcst_date","lower","median","upper"
"66","fpi",253,2022-06-01,-0.318504468783682,-0.0146738711660894,0.250836038501489
"67","fpi",254,2022-07-01,-0.331220507398097,-0.0190154526430686,0.29107246532609
"68","fpi",255,2022-08-01,-0.253384083641274,0.0434753836901207,0.329300812509044
"69","fpi",256,2022-09-01,-0.228854104161541,0.0729368997859546,0.369801752866224
"70","fpi",257,2022-10-01,-0.226491511799997,0.0651049191044078,0.346969705080477
"71","fpi",258,2022-11-01,-0.21275766617652,0.0605206940543355,0.346155198888958
"72","fpi",259,2022-12-01,-0.243389716058719,0.0440745795649101,0.330692807101082
"73","gs10",236,2021-01-01,-1.22577507518711,0.653576749972627,2.67876357884049
"74","gs10",237,2021-02-01,-1.92791435873179,0.075279775929988,2.08255770560019
"75","gs10",238,2021-03-01,-2.4731835095688,-0.302027364331013,1.74306252275961
"76","gs10",239,2021-04-01,-2.23667092919827,-0.136808090668571,1.8949371984319
"77","gs10",240,2021-05-01,-2.07104522001908,0.082553838990113,2.22159206332528
"78","gs10",241,2021-06-01,-2.07427183783824,0.0494456953359188,2.0561724629848
"79","gs10",242,2021-07-01,-1.9928152772378,-0.0323997696166576,1.89987258508586
"80","gs10",243,2021-08-01,-2.09618954922692,-0.0818653993058405,1.84033905788797
"81","gs10",244,2021-09-01,-2.1903544303813,-0.119963233191563,1.90233774483384
"82","gs10",245,2021-10-01,-2.30993400586331,-0.19034069263199,1.71033113234154
"83","gs10",246,2021-11-01,-1.88612801909407,-0.0110936321351539,1.92991323341399
"84","gs10",247,2021-12-01,-1.86166033214448,0.0549084153269884,2.19577906043968
"85","gs10",248,2022-01-01,-1.98153211564597,0.0122806861936373,1.91134057913747
"86","gs10",249,2022-02-01,-2.36737131773729,-0.183820778522507,1.89269606809784
"87","gs10",250,2022-03-01,-2.31643359730059,-0.180912960301129,1.7820867230508
"88","gs10",251,2022-04-01,-2.16877012616331,-0.115012668987897,1.99523843420205
"89","gs10",252,2022-05-01,-1.98757574212416,-0.0641505499653761,2.12529516141939
"90","gs10",253,2022-06-01,-2.15566705118891,-0.0168930619955469,2.05063374792784
"91","gs10",254,2022-07-01,-1.9712119698431,-0.110575087316562,1.90229627859908
"92","gs10",255,2022-08-01,-2.11899426441807,-0.072949745217483,2.02463749711725
"93","gs10",256,2022-09-01,-2.16481564753811,-0.166819808927982,1.93537503307159
"94","gs10",257,2022-10-01,-2.42142245416815,-0.200827255905911,1.79643153940973
"95","gs10",258,2022-11-01,-2.10263132840843,-0.136461092987287,1.81591423888538
"96","gs10",259,2022-12-01,-1.84929032363225,0.00159511529828313,2.00417152735679
"97","paclaims",236,2021-01-01,-5.18736964669707,0.40992597697908,5.926894688157
"98","paclaims",237,2021-02-01,-6.33173913601032,-0.396274117438947,5.23451492872704
"99","paclaims",238,2021-03-01,-7.90019383347873,-1.68394275924679,4.26695874401576
"100","paclaims",239,2021-04-01,-7.61195975508065,-1.32005265419882,4.97038349155345
"101","paclaims",240,2021-05-01,-4.67293725059839,1.61555167978495,8.11003246471044
"102","paclaims",241,2021-06-01,-3.848651300871,2.13231229916837,8.70290754073469
"103","paclaims",242,2021-07-01,-6.13445408150109,0.239352762196228,6.67413004880395
"104","paclaims",243,2021-08-01,-7.71063375760186,-1.23889843801382,5.16434524470008
"105","paclaims",244,2021-09-01,-7.6014699003475,-1.40639801210973,5.24240308961196
"106","paclaims",245,2021-10-01,-6.80990823875105,-0.314776163303852,5.83991190891726
"107","paclaims",246,2021-11-01,-5.71239602355805,0.733653742921086,6.62118148015042
"108","paclaims",247,2021-12-01,-5.50740275561141,1.32523290746563,8.03803224897271
"109","paclaims",248,2022-01-01,-5.75491493304539,0.894669323362579,7.74338477308329
"110","paclaims",249,2022-02-01,-7.15311538995365,-0.460151460013295,5.89046253516579
"111","paclaims",250,2022-03-01,-8.07828653666308,-1.61018973037247,4.74811775860075
"112","paclaims",251,2022-04-01,-6.54765657190014,-0.631443444037952,6.14280255566154
"113","paclaims",252,2022-05-01,-5.74421248926044,0.838527000555429,7.90903575521794
"114","paclaims",253,2022-06-01,-5.25973011320979,1.4649491161695,7.82995698234109
"115","paclaims",254,2022-07-01,-6.23026767813195,0.427135548579784,6.85198083707991
"116","paclaims",255,2022-08-01,-7.66696008989848,-0.795370928943747,5.81928964569818
"117","paclaims",256,2022-09-01,-7.42738005966233,-0.998169351790195,5.76662873600777
"118","paclaims",257,2022-10-01,-6.70621770687522,-0.137622227898279,6.70994674952933
"119","paclaims",258,2022-11-01,-6.47207736572877,0.491696250186077,6.65046380361937
"120","paclaims",259,2022-12-01,-5.53003602642844,0.999897607376171,7.15791978967201
"121","patax",236,2021-01-01,-0.560148439793821,0.890315051437567,2.23542830263219
"122","patax",237,2021-02-01,-2.96920113940298,-1.22189281529864,0.521856414307791
"123","patax",238,2021-03-01,-2.12564373261305,-0.533968479496481,1.40265804533349
"124","patax",239,2021-04-01,-0.237701728266258,1.67953159474724,3.71005627101415
"125","patax",240,2021-05-01,-1.45917520731654,0.54779871688581,2.59199808332298
"126","patax",241,2021-06-01,-3.91930960520064,-1.83189157788012,0.29877385720141
"127","patax",242,2021-07-01,-2.98481327522017,-0.81370051612807,1.72142099555371
"128","patax",243,2021-08-01,-0.550190196081852,1.70418645311218,4.14181427172997
"129","patax",244,2021-09-01,-1.31236951138168,1.08039092186212,3.35902600501547
"130","patax",245,2021-10-01,-3.97249273780725,-1.31365676165063,1.0403077423039
"131","patax",246,2021-11-01,-3.35777496666864,-0.957686902123136,1.56371602610518
"132","patax",247,2021-12-01,-1.45666227835445,1.09161381387836,3.73576928718969
"133","patax",248,2022-01-01,-1.72243035856888,0.741188348967333,3.22321938411779
"134","patax",249,2022-02-01,-3.76925636837191,-1.04096808097927,1.56205168791859
