"","variable","time","fcst_date","lower","median","upper"
"180","pghawwp",262,2022-12-01,-22.7123852781756,19.8301463523873,73.9122861873493
"181","pghcivlabforce",236,2021-01-01,-5.38218267666418,0.99211196489699,7.47766924264304
"182","pghcivlabforce",237,2021-02-01,-3.78399854113605,4.04545572083837,11.154499988318
"183","pghcivlabforce",238,2021-03-01,-7.87943499056993,0.121743917788303,7.49188740419322
"184","pghcivlabforce",239,2021-04-01,-10.206413869932,-1.70566685830394,7.03872755523222
"185","pghcivlabforce",240,2021-05-01,-8.19831603606005,0.232922961467527,9.39482098565429
"186","pghcivlabforce",241,2021-06-01,-8.26411887451784,0.152078142389985,8.57389788063712
"187","pghcivlabforce",242,2021-07-01,-7.19377877460986,1.70750479947638,10.3494050834923
"188","pghcivlabforce",243,2021-08-01,-7.20000663848452,0.985163754150816,9.70556892952557
"189","pghcivlabforce",244,2021-09-01,-8.6939350978159,0.562688955056258,9.81562135698173
"190","pghcivlabforce",245,2021-10-01,-9.2724422741012,-0.0388799204394519,8.78041300992825
"191","pghcivlabforce",246,2021-11-01,-8.29494876895206,-0.0699600172860035,8.97770542355582
"192","pghcivlabforce",247,2021-12-01,-7.51489544354666,1.27723129927224,9.61075911220318
"193","pghcivlabforce",248,2022-01-01,-7.0095857133185,1.67949441349247,10.6105918648334
"194","pghcivlabforce",249,2022-02-01,-7.20978980578274,1.09964551993332,9.54165361110885
"195","pghcivlabforce",250,2022-03-01,-8.4051029913396,0.60830609765627,9.44028798929762
"196","pghcivlabforce",251,2022-04-01,-9.35525140987933,-0.00450673763336429,8.80902813438787
"197","pghcivlabforce",252,2022-05-01,-8.72713587774271,0.116832781154822,8.21606338962885
"198","pghcivlabforce",253,2022-06-01,-7.88173350470423,0.472264415228337,9.6777197663997
"199","pghcivlabforce",254,2022-07-01,-7.12651453856952,1.39058469128778,9.72631761367246
"200","pghcivlabforce",255,2022-08-01,-7.43562482753543,1.2101470438705,9.89434131454191
"201","pghcivlabforce",256,2022-09-01,-7.44157733626571,0.783067093661304,9.35084662228284
"202","pghcivlabforce",257,2022-10-01,-8.95125344755804,-0.165951536029202,8.78380245902886
"203","pghcivlabforce",258,2022-11-01,-9.12400633508728,0.0570700504521595,8.34250869543223
"204","pghcivlabforce",259,2022-12-01,-8.04308513867847,0.826400275128346,9.50601898639631
"205","pghempmanuf",236,2021-01-01,-19.1897738386214,-5.62079887152694,8.04478396752969
"206","pghempmanuf",237,2021-02-01,-8.77045380439957,9.72684004734087,28.7958266925233
"207","pghempmanuf",238,2021-03-01,-20.7541913393635,-1.92312602647083,17.3620463002489
"208","pghempmanuf",239,2021-04-01,-26.439802860187,-4.5372918631659,15.8718194337683
"209","pghempmanuf",240,2021-05-01,-20.9087034420532,-0.545042407399588,20.7645628540504
"210","pghempmanuf",241,2021-06-01,-22.072906654859,-1.09672870794873,19.8429486612528
"211","pghempmanuf",242,2021-07-01,-22.9944393368653,-0.625954447037516,21.5473949700114
"212","pghempmanuf",243,2021-08-01,-22.082815560774,-0.528064422508848,23.2438776920349
"213","pghempmanuf",244,2021-09-01,-22.6559671216894,-0.559573459990672,21.1062421281776
"214","pghempmanuf",245,2021-10-01,-24.1612022791529,-3.00321741245529,19.2355285137203
"215","pghempmanuf",246,2021-11-01,-25.32714997577,-2.27489160056774,20.8096836894114
"216","pghempmanuf",247,2021-12-01,-21.7532968379694,0.0118851956078054,21.3013626812937
"217","pghempmanuf",248,2022-01-01,-20.2049684752068,0.543381179427203,23.3589196780779
"218","pghempmanuf",249,2022-02-01,-21.8136947553635,-0.465009858425439,21.8022756856005
"219","pghempmanuf",250,2022-03-01,-23.5469362323028,-1.11399507577626,19.4397895000115
"220","pghempmanuf",251,2022-04-01,-24.7313994062413,-3.11034420790045,20.1555787975208
"221","pghempmanuf",252,2022-05-01,-24.860455613809,-2.69462923091587,18.7033505536931
"222","pghempmanuf",253,2022-06-01,-21.6908074153601,-2.1268459071368,19.5719292593707
"223","pghempmanuf",254,2022-07-01,-22.4579183762878,-1.58568964247183,21.7943001404941
"224","pghempmanuf",255,2022-08-01,-20.9233677510017,-0.378331985260805,19.8079468229885
"225","pghempmanuf",256,2022-09-01,-21.8233705808143,-1.15653549556766,21.7943858265281
"226","pghempmanuf",257,2022-10-01,-25.8011508482117,-2.60624808359489,19.0095570273639
"227","pghempmanuf",258,2022-11-01,-24.583429011732,-2.80331465085306,19.5993218598152
"228","pghempmanuf",259,2022-12-01,-22.9162641729901,-2.06922428642143,21.5491475510938
"229","pghhouse",238,2020-12-01,6.73835770771834,6.73835770771838,6.73835770771842
"230","pghhouse",241,2021-03-01,-8.70785535178191,0.37249336300303,8.17495859677038
"231","pghhouse",244,2021-06-01,-6.53604384727558,2.76307566956419,11.533903329275
"232","pghhouse",247,2021-09-01,-5.19514180033298,3.65275221876421,13.2918175242972
"233","pghhouse",250,2021-12-01,-6.2407710847011,3.17172264663924,11.8591507505248
"234","pghhouse",253,2022-03-01,-5.62806653131156,3.13348766859728,12.7094032473102
"235","pghhouse",256,2022-06-01,-6.640616757467,3.02646116890736,11.764523418689
"236","pghhouse",259,2022-09-01,-5.73290982383883,3.07828444361252,12.5075758287228
"237","pghhouse",262,2022-12-01,-6.52770482199363,3.25131282243803,11.9540700345873
"238","pghmanuf",238,2020-12-01,-2.80000000000002,-2.8,-2.79999999999997
"239","pghmanuf",241,2021-03-01,-3.884600804844,1.02921812230069,6.05077486281147
"240","pghmanuf",244,2021-06-01,-5.26209672220922,1.45722227609216,8.6389700302595
"241","pghmanuf",247,2021-09-01,-6.43628249956199,1.48614822116581,10.944907307596
"242","pghmanuf",250,2021-12-01,-7.41044740117955,1.05375858088973,10.8186189440379
"243","pghmanuf",253,2022-03-01,-7.10912487201237,1.7123930122759,11.8285605458748
"244","pghmanuf",256,2022-06-01,-8.87398629954624,0.739724642514987,10.2989895217955
"245","pghmanuf",259,2022-09-01,-8.50598246591924,1.21259495710217,10.7000559454649
"246","pghmanuf",262,2022-12-01,-8.13598128458044,0.436785458577059,10.2890757397147
"247","pghngdp",238,2020-12-01,16.2934447693055,16.2934447693061,16.2934447693066
"248","pghngdp",241,2021-03-01,-28.9440452672249,-10.2087260082937,6.65184066757584
"249","pghngdp",244,2021-06-01,-6.82623584021164,20.0540531613082,45.3479671259119
"250","pghngdp",247,2021-09-01,-44.6998511616807,-12.5790827013944,17.4643706176094
"251","pghngdp",250,2021-12-01,-15.073603063786,20.3371627186184,55.9302451896786
"252","pghngdp",253,2022-03-01,-49.3013092937926,-12.1226968365189,23.7589331814126
"253","pghngdp",256,2022-06-01,-18.7128793532612,19.828964810988,59.8984373520692
"254","pghngdp",259,2022-09-01,-59.572565898239,-12.9285298919578,25.5478268865493
"255","pghngdp",262,2022-12-01,-21.8357119402918,19.8366262290899,70.6824967630897
"256","pghpermits",236,2021-01-01,-756.104556888098,-38.8646629414798,665.869022890179
"257","pghpermits",237,2021-02-01,-561.829389663858,208.707210516884,1035.13525091263
"258","pghpermits",238,2021-03-01,-932.36425020931,-142.853430398858,671.677990188982
"259","pghpermits",239,2021-04-01,-875.126033000196,-25.8204275845493,806.137966203799
"260","pghpermits",240,2021-05-01,-934.422622495804,-32.1775890534156,825.00397193623
"261","pghpermits",241,2021-06-01,-801.777088867691,63.6368595831901,929.1237534634
"262","pghpermits",242,2021-07-01,-852.395540072651,-20.0757419779934,743.308632697323
"263","pghpermits",243,2021-08-01,-881.447909319621,-11.1058689613567,787.317344860146
"264","pghpermits",244,2021-09-01,-838.167175045755,-49.015922436721,783.316352974547
"265","pghpermits",245,2021-10-01,-757.084309164096,-24.8995498195473,813.587637051245
"266","pghpermits",246,2021-11-01,-797.259833212018,46.2705700727727,866.829720946934
"267","pghpermits",247,2021-12-01,-800.500262949169,17.7248193525378,808.469989018121
"268","pghpermits",248,2022-01-01,-950.416677636694,-11.9333758609548,873.585406382291
"269","pghpermits",249,2022-02-01,-902.120449491833,-13.4003886775294,845.986487410041
"270","pghpermits",250,2022-03-01,-861.443201942428,-38.1024897219503,777.951386779736
"271","pghpermits",251,2022-04-01,-801.55701101332,-13.3537008242015,865.370012161774
